subject,game_id,local_index
George Pickens,W15,42.882548639336186
Drake Maye,W15,59.45634472653245
TreVeyon Henderson,W15,68.43203422160974
Stefon Diggs,W15,42.51017449944901
Kayshon Boutte,W15,95.56003108089097
Jalen Hurts,W16,49.32169308812404
Saquon Barkley,W16,49.58537583120621
AJ Brown,W16,47.60382122344673
Quinyon Mitchell,W16,55.421270365403466
Zack Baun,W16,58.61850330062509
Josh Allen,W16,58.19429175241785
James Cook,W16,76.99344335104315
Dalton Kincaid,W16,55.483686859276496
Matt Milano,W16,54.44269201070965
Greg Rousseau,W16,84.86373826994567
Joe Burrow,W16,75.3055249148036
JaMarr Chase,W16,56.35896864318504
Tee Higgins,W16,78.30150793799379
Trey Hendrickson,W16,49.19858197893775
Evan McPherson,W16,76.7856877577852
Daniel Jones,W16,52.93017860739839
Jonathan Taylor,W16,44.9203016503746
Michael Pittman Jr,W16,41.12855934668457
Quenton Nelson,W16,48.49315180093378
Laiatu Latu,W16,51.135767269357565
Patrick Mahomes,W16,74.78110779639093
Travis Kelce,W16,97.0543011138114
Xavier Worthy,W16,0.0
Caleb Williams,W16,66.53796712951286
DJ Moore,W16,79.6707661005901
Rome Odunze,W16,50.08434390293284
Jaylon Johnson,W16,59.65157067379603
Baker Mayfield,W16,65.32536403747575
Mike Evans,W16,50.38829218753592
Chris Godwin,W16,65.56426813665995
Antoine Winfield Jr,W16,70.74001641136235
Vita Vea,W16,28.808138434574293
Sam Darnold,W16,65.0676202559986
Jaxon Smith-Njigba,W16,71.55302535404208
Tariq Woolen,W16,62.78511273106447
Kenneth Walker III,W16,57.27174831729253
Devon Witherspoon,W16,74.2030025822299
Dak Prescott,W16,68.8507360111194
CeeDee Lamb,W16,76.19151611313792
Quinnen Williams,W16,66.53619477276355
Javonte Williams,W16,79.55172328308633
George Pickens,W16,59.982612660693846
Drake Maye,W16,90.00428214920072
TreVeyon Henderson,W16,60.577622577925816
Stefon Diggs,W16,100.0
Christian Gonzalez,W16,64.7083989908018
Kayshon Boutte,W16,58.657905528161855
Jalen Hurts,W17,40.572579183349625
Saquon Barkley,W17,42.74661669330926
AJ Brown,W17,30.34762026214321
Quinyon Mitchell,W17,41.30220780222104
Zack Baun,W17,64.76235923868963
Josh Allen,W17,37.63528636997778
James Cook,W17,34.07354636426699
Dalton Kincaid,W17,42.98391899827897
Matt Milano,W17,74.1590918360001
Greg Rousseau,W17,61.90969047302606
Joe Burrow,W17,48.99994828479702
JaMarr Chase,W17,28.23554653684917
Tee Higgins,W17,61.606131116921695
Trey Hendrickson,W17,37.99968496429489
Evan McPherson,W17,62.36606209425853
Daniel Jones,W17,31.13574694281933
Jonathan Taylor,W17,56.48447440628676
