subject,game_id,local_index
Drake Maye,W4,79.42778627094614
TreVeyon Henderson,W4,44.66186772982708
Stefon Diggs,W4,100.0
Christian Gonzalez,W4,85.95448061711187
Kayshon Boutte,W4,42.50202515160044
Jalen Hurts,W5,38.391233270086595
Saquon Barkley,W5,31.5780679521099
AJ Brown,W5,41.80642443523717
Quinyon Mitchell,W5,40.27131216454607
Zack Baun,W5,21.0164225099849
Josh Allen,W5,38.51050153468736
James Cook,W5,15.74464937817012
Dalton Kincaid,W5,55.42768536321587
Matt Milano,W5,49.5341274155206
Greg Rousseau,W5,58.615863717179316
Joe Burrow,W5,50.20365317326084
JaMarr Chase,W5,45.240443140349655
Tee Higgins,W5,31.03944054447541
Trey Hendrickson,W5,36.21502285836415
Evan McPherson,W5,62.79865015576779
Daniel Jones,W5,35.11975515367397
Jonathan Taylor,W5,63.032885282579464
Michael Pittman Jr,W5,76.7831560213148
Quenton Nelson,W5,54.39820596281707
Laiatu Latu,W5,53.94779842438685
Patrick Mahomes,W5,47.70429896018785
Travis Kelce,W5,78.08866763892344
Chris Jones,W5,0.0
Trent McDuffie,W5,88.91929000912216
Xavier Worthy,W5,50.233856521258424
Baker Mayfield,W5,64.93379584200635
Mike Evans,W5,52.559671392556815
Chris Godwin,W5,57.00374661072605
Antoine Winfield Jr,W5,23.658947962641083
Vita Vea,W5,43.782993972698954
Sam Darnold,W5,68.58745892945726
Jaxon Smith-Njigba,W5,72.37006403186842
Tariq Woolen,W5,54.28567669135415
Kenneth Walker III,W5,48.29500595831173
Devon Witherspoon,W5,36.45690726474554
Dak Prescott,W5,39.744004458601125
CeeDee Lamb,W5,53.64399822937035
Quinnen Williams,W5,87.48137237494575
Javonte Williams,W5,75.07252975124022
George Pickens,W5,80.75653390592538
Drake Maye,W5,79.38965618168474
TreVeyon Henderson,W5,41.63865733227555
Stefon Diggs,W5,63.051957055528206
Christian Gonzalez,W5,100.0
Jalen Hurts,W6,29.596853049692157
Saquon Barkley,W6,24.501649958763792
AJ Brown,W6,17.869647833593152
Quinyon Mitchell,W6,0.0
Zack Baun,W6,28.762563730336055
Josh Allen,W6,18.973929971804093
James Cook,W6,17.883561408676822
Dalton Kincaid,W6,34.86776129497492
Matt Milano,W6,38.73009439375847
Greg Rousseau,W6,44.619076492439966
Joe Burrow,W6,10.50779056690214
JaMarr Chase,W6,46.45081750938014
Tee Higgins,W6,57.11098840610372
Trey Hendrickson,W6,34.407118800789945
Evan McPherson,W6,49.56349866449494
Daniel Jones,W6,51.33395771553677
Jonathan Taylor,W6,68.41719605922636
Michael Pittman Jr,W6,42.45728410918627
Quenton Nelson,W6,77.64821028871202
Patrick Mahomes,W6,28.599230193230234
Travis Kelce,W6,20.935154781124243
Chris Jones,W6,0.9805556822730538
Xavier Worthy,W6,49.748341705803846
Caleb Williams,W6,48.77029138393629
DJ Moore,W6,44.0363280876901
Keenan Allen,W6,26.21382809053548
Rome Odunze,W6,26.55264187661522
Jaylon Johnson,W6,32.228299384878135
Baker Mayfield,W6,50.4627241839933
Mike Evans,W6,46.49456938384379
Chris Godwin,W6,36.26547176726472
Vita Vea,W6,41.47585201958893
Sam Darnold,W6,61.22647643301807
Jaxon Smith-Njigba,W6,58.523716724732964
Tariq Woolen,W6,23.130449766180416
Kenneth Walker III,W6,31.717121917801045
Devon Witherspoon,W6,41.37331872802527
Dak Prescott,W6,28.521309310673793
CeeDee Lamb,W6,47.35658954614107
Quinnen Williams,W6,41.740471341116795
Javonte Williams,W6,38.336979567551374
George Pickens,W6,42.49484896001685
Drake Maye,W6,57.555243797804124
Stefon Diggs,W6,28.895983984582873
Christian Gonzalez,W6,22.726301342255542
Kayshon Boutte,W6,100.0
Jalen Hurts,W7,43.52905966527893
Saquon Barkley,W7,10.192796105774185
AJ Brown,W7,75.07612645957614
Quinyon Mitchell,W7,44.27215766928468
Zack Baun,W7,52.645925426061055
Joe Burrow,W7,37.37505090146998
JaMarr Chase,W7,77.63759862730441
Tee Higgins,W7,66.80504819894144
Trey Hendrickson,W7,51.12935606628199
Evan McPherson,W7,68.00340217836977
Daniel Jones,W7,52.38112267701639
Jonathan Taylor,W7,88.0376754469831
Michael Pittman Jr,W7,63.9464362263594
